,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,營業毛利（毛損）,生物資產當期公允價值減出售成本之變動利益（損失）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1306,6263,普萊德科,628956,389440,,239516,,,,239516,88566,,150950,8768,159718,27006,132712,,,132712,159,,132871,132712,,,132871,,,2.12
1307,6264,富裔,46850,27073,,19777,,,,19777,51727,,-31950,-13360,-45310,0,-45310,,,-45310,6930,,-38380,-45310,,,-38380,,,-0.39
1308,6265,方土昶,1085984,1067406,,18578,,,,18578,123393,,-104815,14981,-89834,6816,-96650,,,-96650,7803,,-88847,-96650,,,-88847,,,-0.82
1309,6266,泰詠電子,1315661,1133966,,181695,,,,181695,82268,,99427,14875,114302,23096,91206,,,91206,2774,,93980,91206,,,93980,,,0.99
1310,6269,台郡科技,10416960,8983997,,1432963,,,,1432963,964940,,468023,144492,612515,220819,391696,,,391696,63805,,455501,391696,,,455501,,,1.27
1311,6270,倍微科技,1558409,1425612,,132797,,,,132797,115970,,16827,5232,22059,-2171,24230,,,24230,-22634,,1596,24230,,,1596,,,0.34
1312,6271,同欣電子,3484195,2720063,,764132,,,,764132,407574,,356558,71636,428194,69055,359139,,,359139,25099,,384238,359139,,,384238,,,2.17
1313,6274,台燿,9013515,7068152,,1945363,,,,1945363,814878,,1130485,-8444,1122041,269672,852369,,,852369,42087,,894456,852369,,,894456,,,3.47
1314,6275,元山科技,1295748,1037794,,257954,,,,257954,198186,,59768,11294,71062,18188,52874,-114725,,-61851,1374,,-60477,-61851,,,-60477,,,-0.93
1315,6276,安鈦克,500324,429286,,71038,,,,71038,70027,,1011,6192,7203,5101,2102,0,,2102,-174,,1928,3596,,-1494,3422,,-1494,0.11
1316,6277,宏正科,2534569,1035523,,1499046,,,,1499046,1032320,,466726,31785,498511,116345,382166,,,382166,8704,,390870,375127,,7039,383790,,7080,3.14
1317,6278,台表科,12863121,11741871,,1121250,,,,1121250,827836,,293414,-57983,235431,110258,125173,,,125173,264834,,390007,133501,,-8328,386154,,3853,0.46
1318,6279,胡連,2143581,1401300,,742281,,,,742281,319746,,422535,14536,437071,80057,357014,,,357014,14942,,371956,357143,,-129,372266,,-310,3.67
1319,6281,全國電,8946713,7233494,,1713219,,,,1713219,1346892,,366327,11846,378173,75775,302398,,,302398,,,302398,,,,,,,3.05
1320,6282,康舒,8526150,7469105,,1057045,,,,1057045,1206860,,-149815,1666137,1516322,611922,904400,,,904400,19561,,923961,889738,,14662,907782,,16179,1.72
1321,6283,淳安電子,475937,388880,,87057,,0,0,87057,83141,0,3916,9491,13407,9509,3898,0,,3898,11524,,15422,3898,0,0,15422,0,0,0.03
1322,6284,佳邦科技,1823179,1443533,,379646,,,,379646,361411,,18235,75861,94096,36106,57990,,,57990,88210,,146200,57990,,,146200,,,0.57
1323,6285,啟碁科技,25088658,21937431,,3151227,,,,3151227,2378774,,772453,39372,811825,100414,711411,,,711411,53472,,764883,711411,,,764883,,,1.97
1324,6287,元隆電子,729210,719332,,9878,,,,9878,30807,,-20929,1491,-19438,,-19438,,,-19438,,,-19438,,,,,,,-0.06
1325,6288,聯嘉光電,1658325,1325813,,332512,,,,332512,248868,,83644,8891,92535,20236,72299,,,72299,6186,,78485,72299,,,78485,,,0.46
1326,6289,華上光電,114499,179071,,-64572,,,,-64572,23367,,-87939,246466,158527,0,158527,,,158527,-1518,,157009,158527,,0,157009,,0,0.59
1327,6290,良維科技,3661370,3296460,,364910,,,,364910,339146,56822,82586,41980,124566,38287,86279,,,86279,46268,,132547,84400,,1879,129614,,2933,0.6
1328,6291,沛亨,76359,58163,,18196,,,,18196,42199,,-24003,-1871,-25874,0,-25874,,,-25874,28,,-25846,-25874,,,-25846,,,-1.03
1329,6292,迅德興業,655117,444885,,210232,,0,0,210232,135995,3331,77568,7455,85023,34143,50880,,,50880,4157,,55037,50880,,,55037,,,1.08
1330,6294,智基科技,425138,223549,,201589,,,,201589,68811,,132778,1917,134695,1531,133164,,,133164,,,133164,133164,,,133164,,,5.69
1331,6298,崴強科技,2053690,1727734,,325956,,,,325956,221851,,104105,94134,198239,48240,149999,,,149999,-558361,,-408362,149999,,,-408362,,,0.89
1332,6404,通訊-KY,100570,99533,,1037,,,,1037,124474,,-123437,-18629,-142066,38,-142104,,,-142104,5899,,-136205,-138515,,-3589,-132682,,-3523,-3.71
1333,6405,悅城科技,418862,349767,,69095,,,,69095,64066,,5029,7496,12525,1054,11471,,,11471,,,11471,11471,,,11471,,,0.17
1334,6409,旭隼,5378462,3997456,,1381006,,,,1381006,458582,,922424,48757,971181,188207,782974,,,782974,33722,,816696,782974,,,816696,,,10.01
1335,6411,晶焱,1455364,841305,,614059,,,,614059,297400,,316659,42046,358705,79969,278736,,,278736,-4418,,274318,286638,,-7902,282220,,-7902,3.87
1336,6412,群光電能,13930076,12112166,,1817910,,,,1817910,1465966,,351944,160039,511983,80410,431573,,,431573,-76088,,355485,433400,,-1827,356841,,-1356,1.14
1337,6414,樺漢科技,25498667,19173302,,6325365,,,,6325365,5368592,,956773,331628,1288401,281932,1006469,,,1006469,103505,,1109974,461399,,545070,542598,,567376,6.03
1338,6415,矽力-KY,4603505,2498319,,2105186,,,,2105186,1189931,8943,924198,25133,949331,60474,888857,,,888857,205351,,1094208,888857,,,1094208,,,10.17
1339,6416,瑞祺電通,1901668,1544766,,356902,,,,356902,179755,,177147,19458,196605,41978,154627,,,154627,1684,,156311,150403,,4224,151966,,4345,2.37
1340,6417,韋僑,420309,322877,,97432,,,,97432,83407,,14025,7129,21154,4329,16825,,,16825,201,,17026,16825,,,17026,,,0.47
1341,6419,京晨科,110568,32689,,77879,,,,77879,73416,,4463,-46927,-42464,3398,-45862,,,-45862,-339,,-46201,-45922,,60,-46261,,60,-1.65
1342,6422,君耀-KY,1439036,960349,,478687,,,,478687,313154,,165533,3810,169343,70590,98753,,,98753,6397,,105150,98753,,,105150,,,2.37
1343,6426,統新,225153,151639,,73514,,,,73514,69665,,3849,7176,11025,3419,7606,,,7606,0,,7606,8079,,-473,8079,,-473,0.24
1344,6431,光麗-KY,45020,57931,,-12911,,,,-12911,20623,,-33534,6901,-26633,417,-27050,,,-27050,2774,,-24276,-27050,,,-24276,,,-0.59
1345,6432,今展科技,466391,341756,,124635,,,,124635,102862,,21773,12504,34277,7880,26397,,,26397,461,,26858,26397,0,0,26858,0,0,1.27
1346,6435,大中,1172726,940784,,231942,,,,231942,97203,,134739,16229,150968,24155,126813,,,126813,10159,,136972,,,,,,,3.84
1347,6438,迅得,1815499,1370040,,445459,,,,445459,323082,,122377,-3252,119125,12427,106698,,,106698,2753,,109451,106698,,,109451,,,1.87
1348,6441,廣錠,417772,350486,,67286,,,,67286,61282,,6004,16800,22804,4650,18154,,,18154,136,,18290,18154,,,18290,,,0.63
1349,6442,光聖,1261989,1088287,,173702,,,,173702,219844,64841,18699,35069,53768,20530,33238,,,33238,9620,,42858,33238,,,42858,,,0.5
1350,6443,元晶,2368007,2656908,,-288901,,0,0,-288901,183844,-41,-472786,-84453,-557239,-47462,-509777,,,-509777,-781,,-510558,-517105,,7328,-517886,,7328,-1.08
1351,6446,藥華醫藥,1693,1392,,301,,0,0,301,449892,,-449591,9555,-440036,0,-440036,,,-440036,413,,-439623,-440036,,0,-439623,,0,-2.02
1352,6449,鈺邦科技,1229185,912579,,316606,,,,316606,136873,,179733,-1673,178060,31964,146096,,,146096,47163,,193259,146096,,,193259,,,1.86
1353,6451,訊芯-KY,1718490,1558264,,160226,,,,160226,306787,,-146561,117089,-29472,-2216,-27256,,,-27256,50495,,23239,-21512,,-5744,24434,,-1195,-0.2
1354,6452,康友-KY,2419771,1450880,,968891,,,,968891,325859,,643032,-23692,619340,177897,441443,,,441443,99,,441542,452353,,-10910,464844,,-23302,5.8
1355,6456,GIS-KY,45449542,41875712,,3573830,,,,3573830,2610195,,963635,650380,1614015,187427,1426588,,,1426588,153968,,1580556,1426588,,,1580556,,,4.21
1356,6457,紘康科技,290465,166785,,123680,,,,123680,98844,,24836,4083,28919,5869,23050,,,23050,113,,23163,23560,,-510,23673,,-510,0.83
1357,6461,益得,8197,3679,,4518,,,,4518,122874,,-118356,3304,-115052,-2390,-112662,,,-112662,,,-112662,,,,,,,-1.5
1358,6462,神盾,3113534,1970994,,1142540,,,,1142540,575199,,567341,66159,633500,122583,510917,,,510917,-6671,,504246,510917,,,504246,,,7.27
1359,6464,台數科,1475688,800118,,675570,,,,675570,279017,,396553,10915,407468,105369,302099,,,302099,27440,,329539,302052,,47,329257,,282,2.47
1360,6465,威潤,96004,56948,,39056,,,,39056,54130,,-15074,19945,4871,1013,3858,,,3858,485,,4343,3858,,,4343,,,0.12
1361,6469,大樹醫藥,2238941,1694280,,544661,,0,0,544661,500800,0,43861,12313,56174,12256,43918,,,43918,,,43918,43933,,-15,43933,,-15,1.44
1362,6470,宇智,720677,577400,,143277,,,,143277,107407,,35870,11456,47326,8740,38586,,,38586,151,,38737,38586,,,38737,,,1.18
1363,6472,保瑞藥業,631587,428473,,203114,,,,203114,105248,,97866,18872,116738,2105,114633,,,114633,,,114633,112883,,1750,112883,,1750,4.34
1364,6477,安集,839467,669787,,169680,,,,169680,42560,,127120,-26021,101099,13999,87100,,,87100,-4919,,82181,87113,,-13,82187,,-6,0.94
1365,6482,弘煜科,125627,151,,125476,,,,125476,133814,,-8338,6350,-1988,4254,-6242,,,-6242,1644,,-4598,-6748,,506,-5230,,632,-0.44
1366,6485,點序,512785,304641,,208144,,,,208144,203231,,4913,6854,11767,-263,12030,,,12030,,,12030,14791,,-2761,14791,,-2761,0.43
1367,6486,互動,733756,410595,,323161,,,,323161,233415,,89746,4733,94479,14273,80206,,,80206,0,,80206,80206,,,80206,,0,1.74
1368,6488,環球晶圓,28277951,17914262,,10363689,,,,10363689,2315143,,8048546,375972,8424518,2145371,6279147,,,6279147,739868,,7019015,6278784,,363,7013045,,5970,14.36
1369,6492,生華科,333,243,,90,,,,90,199160,,-199070,4746,-194324,-2702,-191622,,,-191622,1230,,-190392,-191622,,,-190392,,,-2.58
1370,6494,九齊科技,489573,296866,,192707,,,,192707,155838,,36869,6768,43637,9649,33988,,,33988,-5,,33983,33988,,,33983,,0,1.28
1371,6496,科懋生技,849218,545871,,303347,,,,303347,161558,,141789,1320,143109,37343,105766,,,105766,0,,105766,105766,,,105766,,,2.27
1372,6497,亞獅康-KY,,,,,,,,,586224,,-586224,1178,-585046,288,-585334,,,-585334,36583,,-548751,-585334,,,-548751,,,-4.21
1373,6499,益安,529851,82997,,446854,,,,446854,154666,,292188,26740,318928,-3150,322078,,,322078,4832,,326910,347591,,-25513,351384,,-24474,6.69
1374,6504,南六,3379064,2765388,,613676,,,,613676,240778,,372898,41671,414569,141368,273201,,,273201,19829,,293030,273201,,,293030,,,3.76
1375,6505,台塑石化,374404490,318103529,,56300961,,,,56300961,5590287,,50710674,3795911,54506585,10987799,43518786,,,43518786,8693097,,52211883,43527264,,-8478,52158652,,53231,4.57
1376,6506,(又又)邦,1252565,1044258,,208307,,,,208307,113310,,94997,1866,96863,18507,78356,,,78356,-997,,77359,76720,,1636,75723,,1636,0.98
1377,6508,惠光,1218768,910514,,308254,,,,308254,168002,1443,141695,16504,158199,50516,107683,,,107683,3392,,111075,107683,,,111075,,,1.29
1378,6509,聚和,1672308,1317906,,354402,,,,354402,266689,,87713,10199,97912,22629,75283,,,75283,8135,,83418,75283,,,83418,,,0.43
1379,6510,精測,1630167,725823,,904344,,,,904344,435241,-3,469100,8532,477632,105079,372553,,,372553,1133,,373686,372553,,,373686,,,11.36
1380,6512,啟發電子,180727,139998,,40729,,,,40729,40088,,641,6663,7304,1345,5959,,,5959,,,5959,,,,,,,0.24
1381,6514,芮特-KY,265810,206759,,59051,,,,59051,31999,,27052,10557,37609,7629,29980,,,29980,5257,,35237,29980,,,35237,,,1.22
1382,6523,達爾膚,446314,164046,,282268,,,,282268,239050,,43218,8411,51629,7869,43760,,,43760,896,,44656,43760,,,44656,,,0.97
1383,6525,捷敏-KY,1643122,1166011,,477111,,,,477111,132316,,344795,56003,400798,77962,322836,,,322836,32844,,355680,322836,,,355680,,,2.75
1384,6530,創威,141571,99066,,42505,,,,42505,32222,,10283,1611,11894,2445,9449,,,9449,18,,9467,,,,,,,0.28
1385,6531,愛普,2390789,1938425,,452364,,,,452364,325271,,127093,28264,155357,24431,130926,,,130926,2238,,133164,130926,,0,133164,,0,1.85
1386,6532,瑞耘,239691,148326,,91365,,,,91365,28737,,62628,6803,69431,14050,55381,,,55381,0,,55381,,,,,,,1.75
1387,6533,晶心科,122768,219,,122549,,,,122549,119666,,2883,5758,8641,439,8202,,,8202,749,,8951,8202,,,8951,,,0.2
1388,6535,順藥,9138,2136,,7002,,,,7002,75796,,-68794,20279,-48515,,-48515,,,-48515,-3900,,-52415,-48515,,,-52415,,,-0.51
1389,6538,倉和,397184,286919,,110265,,,,110265,160820,,-50555,4070,-46485,6264,-52749,,,-52749,32720,,-20029,-52749,,,-20029,,,-1.74
1390,6541,泰福-KY,0,0,,0,,,,0,992715,,-992715,22675,-970040,24,-970064,,,-970064,53580,,-916484,-970064,,,-916484,,,-4.47
1391,6542,隆中網絡,1032144,608467,,423677,,,,423677,302047,,121630,-10631,110999,17669,93330,,,93330,8104,,101434,77610,,15720,84303,,17131,2.46
1392,6547,高端疫苗,,,,,,,,,214517,,-214517,-5512,-220029,0,-220029,,,-220029,,,-220029,,,,,,,-1.52
1393,6548,長華科,4945058,4037194,,907864,,,,907864,356654,,551210,67448,618658,197937,420721,,,420721,55100,,475821,416155,0,4566,470581,0,5240,11.5
1394,6552,易華電,735144,640294,,94850,,,,94850,66975,,27875,6917,34792,-14345,49137,,,49137,-8792,,40345,,,,,,,0.49
1395,6556,勝品,494137,371254,,122883,,,,122883,138483,,-15600,14820,-780,-1331,551,,,551,612,,1163,2424,,-1873,2787,,-1624,0.11
1396,6560,欣普羅,215372,146906,,68466,,,,68466,41976,,26490,9137,35627,5134,30493,,,30493,,,30493,,,,,,,1.76
1397,6561,是方,1115736,684350,,431386,,,,431386,162079,-693,268614,20490,289104,56132,232972,,,232972,1587,,234559,232033,,939,233591,,968,3.75
1398,6568,宏觀,497628,275473,,222155,,,,222155,106554,,115601,16292,131893,37251,94642,,,94642,489,,95131,94642,,,95131,,,3.83
1399,6569,醫揚,668232,468918,,199314,,,,199314,148708,,50606,37419,88025,6480,81545,,,81545,-6609,,74936,83116,,-1571,76507,,-1571,4.15
1400,6570,維田,300861,200356,,100505,,,,100505,82505,,18000,2498,20498,3681,16817,,,16817,1304,,18121,16817,,0,18121,,0,0.62
1401,6573,虹揚-KY,1159409,960746,,198663,,,,198663,155643,,43020,-15523,27497,407,27090,,,27090,12658,,39748,26536,,554,38859,,889,0.42
1402,6574,霈方,446664,63823,,382841,,,,382841,318588,,64253,2140,66393,13325,53068,,,53068,,,53068,,,,,,,2.41
1403,6576,逸達,17775,8837,,8938,,,,8938,261101,,-252163,-2519,-254682,1570,-256252,,,-256252,1157,,-255095,-256252,,,-255095,,,-3.19
1404,6577,勁豐,871709,650596,,221113,,,,221113,131329,,89784,7929,97713,17956,79757,,,79757,112,,79869,79757,,,79869,,,2.08
1405,6578,達邦蛋白,309710,254846,,54864,,,,54864,40745,,14119,1975,16094,3947,12147,,,12147,1849,,13996,12147,,,13996,,,0.47
1406,6579,研揚科技,2674164,1870384,,803780,,,,803780,639747,,164033,495848,659881,34685,625196,,,625196,-2551,,622645,587884,,37312,588699,,33946,5.5
1407,6581,鋼聯,1099318,452404,,646914,,,,646914,92584,,554330,3753,558083,108413,449670,,,449670,,,449670,449670,,,449670,,,4.1
1408,6582,申豐,1878464,1501341,,377123,,,,377123,143251,,233872,7724,241596,46927,194669,,,194669,21954,,216623,,,,,,,1.87
1409,6591,動力-KY,707726,545371,,162355,,,,162355,88716,,73639,13128,86767,29571,57196,,,57196,6664,,63860,57196,,,63860,,,2.41
1410,6593,台灣銘板,368981,284146,,84835,,,,84835,53360,,31475,996,32471,6255,26216,,,26216,,,26216,,,,,,,1.34
1411,6594,展匯科,223896,131669,,92227,,,,92227,79369,,12858,99,12957,2408,10549,,,10549,,,10549,,,,,,,0.53
1412,6596,寬宏藝術,436354,334208,,102146,,,,102146,96171,-2,5973,7853,13826,2740,11086,0,,11086,0,,11086,11086,,,11086,,,0.48
1413,6603,富強鑫,1705413,1218530,,486883,,,,486883,397339,,89544,41311,130855,61108,69747,,,69747,4258,,74005,54927,,14820,58690,,15315,0.38
1414,6605,帝寶工業,8077252,6071389,,2005863,,,,2005863,1298120,,707743,-31757,675986,182104,493882,,,493882,26111,,519993,497327,,-3445,517923,,2070,3.0
1415,6609,瀧澤科,1654842,1288388,,366454,,,,366454,190205,,176249,39027,215276,51454,163822,,,163822,691,,164513,163822,,,164513,,,2.31
1416,6612,奈米醫材,179764,47349,,132415,,,,132415,74691,,57724,7759,65483,18834,46649,,,46649,2089,,48738,45395,0,1254,47425,0,1313,1.5
1417,6613,朋億,2884553,2290636,,593917,,,,593917,183142,,410775,66487,477262,151586,325676,,,325676,7081,,332757,325676,,,332757,,,9.6
1418,6615,慧智,228251,143395,,84856,,,,84856,54515,,30341,382,30723,716,30007,,,30007,,,30007,30007,,,30007,,,1.44
1419,6616,特昇-KY,429241,378160,,51081,,,,51081,57583,,-6502,-2113,-8615,762,-9377,,,-9377,17462,,8085,-9377,,,8085,,,-0.4
1420,6625,必應,448444,408614,,39830,,,,39830,60758,,-20928,2700,-18228,-707,-17521,,,-17521,468,,-17053,-15979,,-1542,-15511,,-1542,-0.48
1421,6641,基士德-KY,906932,548144,,358788,,,,358788,228320,,130468,9672,140140,36365,103775,,,103775,5136,,108911,103775,,,108911,,,3.46
1422,6664,群翊,825633,536794,,288839,,,,288839,120185,,168654,18999,187653,34624,153029,,,153029,2053,,155082,153029,,,155082,,,3.06
1423,6803,崑鼎投控,2394854,1727170,,667684,,,,667684,85678,,582006,44716,626722,142723,483999,,,483999,17775,,501774,390957,,93042,411572,,90202,5.84
1424,7402,邑錡,224521,152170,,72351,,,,72351,56657,,15694,3128,18822,3246,15576,,,15576,,,15576,,,,,,,0.75
1425,8011,台通,958120,823111,,135009,,,,135009,143848,,-8839,-14249,-23088,13125,-36213,,,-36213,1194,,-35019,5507,,-41720,6680,,-41699,0.05
1426,8016,矽創電子,4757375,3617572,,1139803,,,,1139803,773522,,366281,27591,393872,36741,357131,,,357131,9012,,366143,349017,,8114,358259,,7884,2.92
1427,8021,尖點,1566178,1149375,,416803,,,,416803,280013,1686,138476,1091,139567,32994,106573,,,106573,37475,,144048,106454,,119,142375,,1673,0.67
1428,8024,佑華,295331,215757,,79574,,,,79574,88606,,-9032,10643,1611,700,911,,,911,725,,1636,911,,,1636,,,0.02
1429,8027,鈦昇科技,1028950,758949,,270001,,,,270001,237827,,32174,10131,42305,2321,39984,,,39984,2101,,42085,44512,,-4528,46227,,-4142,0.57
1430,8028,昇陽半導體,984863,656115,,328748,,,,328748,201804,,126944,-17913,109031,31798,77233,,,77233,,,77233,93188,,-15955,93188,,-15955,0.8
1431,8032,光菱電子,1817827,1536972,,280855,,,,280855,199352,,81503,24144,105647,32467,73180,0,,73180,-8747,,64433,73179,,1,64319,,114,1.41
1432,8033,雷虎科技,484089,305550,,178539,,2928,0,175611,162990,,12621,8839,21460,9386,12074,,,12074,5322,,17396,3871,,8203,9193,,8203,0.04
1433,8034,榮群電訊,124365,66843,,57522,,,,57522,46747,,10775,1680,12455,-1072,13527,,,13527,0,,13527,13527,,,13527,,,0.22
1434,8038,長園科,8861,17124,,-8263,,,,-8263,44752,,-53015,-23797,-76812,0,-76812,,,-76812,48,,-76764,-74063,,-2749,-74015,,-2749,-1.32
1435,8039,台虹科技,4385153,3460880,,924273,,0,,924273,500851,,423422,-56079,367343,108303,259040,,,259040,11438,,270478,254612,,4428,266001,,4477,1.22
1436,8040,九暘電子,442199,319497,,122702,,,,122702,163173,,-40471,2152,-38319,0,-38319,,,-38319,0,,-38319,-38319,,0,-38319,,0,-0.46
1437,8042,金山電,1791564,1432014,,359550,,,,359550,271204,,88346,26375,114721,-15952,130673,,,130673,46930,,177603,125598,,5075,172255,,5348,1.1
1438,8043,蜜望實企,2502127,2161275,,340852,,,,340852,109744,,231108,68154,299262,88590,210672,,,210672,5757,,216429,210672,,,216429,,,2.64
1439,8044,網路家庭,16033606,13938258,,2095348,,,,2095348,3512928,,-1417580,27613,-1389967,40631,-1430598,,,-1430598,3830,,-1426768,-794932,,-635666,-791378,,-635390,-6.79
1440,8046,南電,13164427,13604515,,-440088,,,,-440088,745379,,-1185467,292980,-892487,422,-892909,,,-892909,201662,,-691247,-892909,,,-691247,,,-1.38
1441,8047,星雲電腦,315575,211612,,103963,,,,103963,114012,,-10049,-454,-10503,-403,-10100,,,-10100,10193,,93,-10100,,,93,,,-0.24
1442,8048,德勝科技,465243,321715,,143528,,,,143528,83260,,60268,15095,75363,11731,63632,,,63632,4464,,68096,63632,,,68096,,,1.22
1443,8049,晶采光電,890790,672524,,218266,,,,218266,92202,,126064,39915,165979,24000,141979,,,141979,-27423,,114556,141979,,,114556,,,1.2
1444,8050,廣積科技,1838360,1408052,,430308,,,,430308,395006,,35302,41550,76852,4191,72661,,,72661,-21364,,51297,62571,,10090,41120,,10177,0.53
1445,8054,安國,906201,560237,,345964,,-95,,346059,329743,,16316,68386,84702,12378,72324,,,72324,-10351,,61973,65779,,6545,55428,,6545,0.89
1446,8059,凱碩科技,717287,713297,,3990,,,,3990,80121,,-76131,275,-75856,-585,-75271,,,-75271,3906,,-71365,-75271,,,-71365,,,-0.87
1447,8064,東捷,2887185,2406996,,480189,,,,480189,361160,,119029,60039,179068,13433,165635,,,165635,2488,,168123,147611,,18024,150044,,18079,0.9
1448,8066,來思達,3908029,3340143,,567886,,,,567886,365304,,202582,-3024,199558,14490,185068,,,185068,18393,,203461,154568,0,30500,170986,0,32475,5.13
1449,8067,志旭國際,62914,50135,,12779,,,,12779,46626,,-33847,1399,-32448,,-32448,,,-32448,-3010,,-35458,-32423,,-25,-35433,,-25,-1.08
1450,8068,全達,1615433,1536080,,79353,,,,79353,71757,,7596,-14189,-6593,744,-7337,,,-7337,289,,-7048,-216,,-7121,28,,-7076,0.0
1451,8069,元太科技,6509490,4040611,,2468879,,,,2468879,2786165,,-317286,1628999,1311713,362903,948810,0,,948810,12223,,961033,902413,,46397,920379,,40654,0.8
1452,8070,長華電材,7931939,6787941,,1143998,,,,1143998,458051,,685947,136530,822477,240526,581951,,,581951,80601,,662552,348930,,233021,397700,,264852,5.48
1453,8071,能率網通,2277012,1834178,,442834,,1874,,440960,379283,,61677,5937,67614,24216,43398,,,43398,-7414,,35984,24861,0,18537,18458,0,17526,0.48
1454,8072,陞泰,461600,383480,,78120,,,,78120,104960,,-26840,26813,-27,4700,-4727,,,-4727,-768,,-5495,-8709,,3982,-9482,,3987,-0.11
1455,8074,鉅橡企業,694168,550281,,143887,,,,143887,89564,233,54556,37299,91855,25465,66390,,,66390,5068,,71458,66765,,-375,71826,,-368,0.81
1456,8076,伍豐科技,1874785,1348918,,525867,,94,,525773,367601,,158172,9394,167566,45619,121947,,,121947,48419,,170366,126142,,-4195,175265,,-4899,0.5
1457,8077,洛碁實業,555190,463249,,91941,,,,91941,81798,,10143,-260,9883,-3851,13734,,,13734,,,13734,13734,,,13734,,,0.13
1458,8080,奧斯特,28203,31443,,-3240,,,,-3240,353650,,-356890,5285,-351605,,-351605,,,-351605,1682,,-349923,-351115,,-490,-349433,,-490,-5.49
1459,8081,致新,2044641,1424710,,619931,,,,619931,447003,,172928,22702,195630,24185,171445,,,171445,10396,,181841,171445,,,181841,,,2.0
1460,8083,瑞穎,698669,435467,,263202,,,,263202,71619,,191583,14604,206187,40476,165711,,,165711,-3995,,161716,,,,,,,4.72
1461,8084,巨虹電子,1378817,1282075,,96742,,,,96742,96406,,336,13263,13599,3740,9859,,,9859,1441,,11300,7656,,2203,9097,,2203,0.12
1462,8085,福華,676778,612747,,64031,,0,0,64031,82263,,-18232,-30389,-48621,18078,-66699,,,-66699,283259,,216560,-66699,,,216560,,,-0.42
1463,8086,宏捷科技,1060745,709498,,351247,,,,351247,106605,,244642,19678,264320,47483,216837,,,216837,,,216837,,,,,,,1.54
1464,8087,華鎂鑫,51761,49574,,2187,,,,2187,14244,0,-12057,2675,-9382,-244,-9138,,,-9138,-8323,,-17461,-9138,,0,-17461,,0,-0.31
1465,8088,品安,833408,827368,,6040,,,,6040,35496,0,-29456,13528,-15928,-3841,-12087,,,-12087,-2639,,-14726,,,,,,,-0.2
1466,8091,翔名科技,781516,474802,,306714,,,,306714,120045,,186669,17340,204009,33376,170633,,,170633,3899,,174532,170818,,-185,174688,,-156,4.02
1467,8092,建暐精密,247452,205340,,42112,,,,42112,38051,,4061,2024,6085,0,6085,,,6085,-23,,6062,6085,,,6062,,,0.16
1468,8093,保銳科技,293762,187870,,105892,,,,105892,102693,,3199,6922,10121,-6066,16187,,,16187,594,,16781,16189,,-2,16782,,-1,0.25
